school_id,school_name,year,avg_total_score,avg_politics_score,avg_english_score,avg_special_one_score,avg_special_two_score,major_count,province,type,is_985,is_211,rank
276,江苏大学,2022,299.95402298850576,41.50574712643678,42.9367816091954,90.0632183908046,45.50574712643678,174,江苏,综合类,0,0,95
137,扬州大学,2022,314.9714285714286,41.417142857142856,43.04571428571428,83.52,45.651428571428575,175,江苏,综合类,0,0,97
822,北京有色金属研究总院（有研科技集团有限公司）,2022,269.75,37.25,37.25,56.0,56.0,12,北京,理工类,0,0,2000
116,湖南工业大学,2022,299.8235294117647,38.254901960784316,41.86274509803921,69.07843137254902,53.15686274509804,51,湖南,综合类,0,0,348
49,五邑大学,2022,292.4347826086956,41.08695652173913,41.08695652173913,64.56521739130434,58.95652173913044,23,广东,综合类,0,0,442
1418,深圳技术大学,2023,274.0,38.0,38.0,57.0,57.0,7,广东,理工类,0,0,2000
604,中国科学院生物物理研究所,2023,300.42857142857144,49.285714285714285,50.0,81.0,90.0,7,北京,理工类,0,0,2000
763,中国艺术研究院,2024,367.0833333333333,40.69444444444444,40.69444444444444,110.27777777777777,111.62037037037037,108,北京,艺术类,0,0,2000
1027,安徽工程大学,2024,284.94871794871796,37.51282051282051,39.61538461538461,62.48717948717949,55.12820512820513,39,安徽,理工类,0,0,333
1001,兰州财经大学,2024,305.8,38.95,43.1,66.725,58.425,40,甘肃,财经类,0,0,745
1432,中国科学院信息工程研究所,2022,300.0,50.0,38.0,70.0,70.0,7,北京,理工类,0,0,2000
1198,淮阴工学院,2022,266.0,36.333333333333336,36.333333333333336,54.666666666666664,54.666666666666664,9,江苏,理工类,0,0,386
942,天津商业大学,2023,311.6666666666667,41.38095238095238,44.61904761904762,68.78571428571429,62.30952380952381,42,天津,财经类,0,0,502
1034,河南科技学院,2024,295.6222222222222,40.46666666666667,40.46666666666667,62.53333333333333,59.8,45,河南,综合类,0,0,443
527,中国科学院渗流流体力学研究所,2024,268.6666666666667,36.333333333333336,36.333333333333336,55.0,55.0,3,河北,理工类,0,0,2000
951,重庆工商大学,2022,312.0344827586207,39.275862068965516,45.724137931034484,71.20689655172414,57.06896551724138,29,重庆,财经类,0,0,390
951,重庆工商大学,2023,304.6136363636364,36.90909090909091,44.09090909090909,71.20454545454545,54.18181818181818,44,重庆,财经类,0,0,390
195,桂林电子科技大学,2022,282.93548387096774,35.83870967741935,38.483870967741936,59.483870967741936,54.193548387096776,31,广西,理工类,0,0,295
119,中央民族大学,2022,355.3965517241379,47.41379310344828,49.0,82.1896551724138,63.44827586206897,58,北京,民族类,1,1,129
309,太原理工大学,2024,292.7816091954023,40.252873563218394,42.7816091954023,67.86206896551724,57.05747126436781,87,山西,理工类,0,1,134
123,北京邮电大学,2022,307.3707865168539,39.69662921348315,41.235955056179776,63.53932584269663,58.741573033707866,89,北京,理工类,0,1,75
142,上海大学,2023,312.02097902097904,40.74825174825175,42.81118881118881,70.4055944055944,59.45454545454545,143,上海,综合类,0,1,68
244,天津师范大学,2023,324.85271317829455,44.37984496124031,45.44186046511628,79.93798449612403,55.674418604651166,129,天津,师范类,0,0,176
621,中国科学院上海药物研究所,2023,311.8666666666667,46.46666666666667,46.2,90.8,68.6,15,上海,医药类,0,0,2000
161,安徽师范大学,2024,324.40816326530614,43.39795918367347,46.12244897959184,83.48979591836735,52.8469387755102,98,安徽,综合类,0,0,173
1031,中国科学院合肥物质科学研究院,2024,275.6111111111111,37.77777777777778,37.77777777777778,57.166666666666664,57.166666666666664,18,安徽,理工类,0,0,2000
1379,重庆三峡学院,2022,328.75,45.375,48.0,73.6875,68.4375,16,重庆,综合类,0,0,493
82,海军工程大学,2024,272.4864864864865,35.945945945945944,37.108108108108105,56.729729729729726,54.4054054054054,37,湖北,军事类,0,0,2000
459,青岛大学,2022,323.65800865800867,42.874458874458874,44.25974025974026,92.74891774891775,39.95238095238095,231,山东,综合类,0,0,136
1532,中国科学院微小卫星创新研究院,2024,270.8333333333333,36.666666666666664,36.666666666666664,55.5,55.5,6,上海,其他,0,0,2000
571,西南民族大学,2022,318.28125,41.40625,45.6875,75.65625,53.96875,32,四川,民族类,0,0,364
515,海南大学,2022,290.8790322580645,35.306451612903224,37.266129032258064,58.86290322580645,51.50806451612903,124,海南,综合类,0,1,130
108,中国地质大学（武汉）,2022,315.390243902439,40.26829268292683,40.63414634146341,66.77235772357723,57.235772357723576,123,湖北,理工类,0,1,73
1019,江西科技师范大学,2024,325.3809523809524,44.41269841269841,46.476190476190474,82.33333333333333,58.15873015873016,63,江西,师范类,0,0,444
576,遵义医科大学,2024,299.0,41.10526315789474,41.10526315789474,111.4342105263158,15.986842105263158,76,贵州,医药类,0,0,373
482,新疆师范大学,2022,323.17857142857144,43.410714285714285,43.767857142857146,84.92857142857143,47.651785714285715,112,新疆,师范类,0,0,398
264,上海财经大学,2023,304.1,35.3,46.65,74.6,53.05,20,上海,财经类,0,1,37
127,长沙理工大学,2022,288.88157894736844,37.31578947368421,41.53947368421053,64.5,56.05263157894737,76,湖南,理工类,0,0,158
53,广州医科大学,2023,303.8666666666667,41.8,41.8,119.8,12.333333333333334,15,广东,医药类,0,0,120
200,湘潭大学,2023,305.26153846153846,39.4,42.92307692307692,68.36923076923077,57.07692307692308,65,湖南,综合类,0,0,126
429,华北理工大学,2023,290.8267716535433,38.40944881889764,40.14173228346457,91.33858267716535,27.4251968503937,127,河北,综合类,0,0,357
1374,昌吉学院,2023,327.1666666666667,45.833333333333336,45.833333333333336,68.83333333333333,68.83333333333333,6,新疆,综合类,0,0,758
1138,上海应用技术大学,2024,279.74468085106383,37.51063829787234,38.42553191489362,58.57446808510638,56.744680851063826,47,上海,理工类,0,0,319
249,石家庄铁道大学,2024,285.27272727272725,37.13636363636363,39.97727272727273,61.84090909090909,56.15909090909091,44,河北,理工类,0,0,289
956,首都体育学院,2024,336.3333333333333,41.8,41.8,122.66666666666667,19.166666666666668,30,北京,体育类,0,0,435
30,中国工程物理研究院,2023,276.0,37.705882352941174,38.88235294117647,58.64705882352941,58.64705882352941,17,北京,理工类,0,0,2000
380,中国传媒大学,2022,340.8690476190476,45.5,47.13095238095238,71.53571428571429,68.27380952380952,84,北京,综合类,0,1,101
744,中钢集团马鞍山矿山研究院,2022,260.0,35.0,35.0,53.0,53.0,2,安徽,理工类,0,0,2000
55,北京工业大学,2023,305.76,39.72,42.266666666666666,65.56,59.42666666666667,75,北京,理工类,0,1,78
946,天津职业技术师范大学,2023,304.8378378378378,42.86486486486486,42.86486486486486,70.62162162162163,58.21621621621622,37,天津,师范类,0,0,452
472,华东交通大学,2024,286.43243243243245,37.270270270270274,40.82432432432432,65.10810810810811,54.67567567567568,74,江西,理工类,0,0,232
1048,中国民用航空飞行学院,2024,284.3333333333333,39.0,39.0,64.70833333333333,53.208333333333336,24,四川,理工类,0,0,555
258,重庆交通大学,2024,281.22033898305085,36.067796610169495,39.57627118644068,61.57627118644068,54.559322033898304,59,重庆,理工类,0,0,242
294,山东农业大学,2024,279.7586206896552,37.310344827586206,38.94827586206897,59.724137931034484,56.44827586206897,58,山东,农林类,0,0,180
462,青岛理工大学,2024,284.0566037735849,36.339622641509436,39.75471698113208,61.79245283018868,54.9622641509434,53,山东,理工类,0,0,268
1095,中共山东省委党校（山东行政学院）,2024,319.0,42.72727272727273,46.63636363636363,72.36363636363636,64.54545454545455,11,山东,政法类,0,0,2000
1554,中国航发湖南动力机械研究所,,260.0,35.0,35.0,53.0,53.0,1,湖南,其他,0,0,2000
881,空军工程大学,2022,272.2923076923077,37.55384615384615,38.276923076923076,58.0,56.55384615384615,65,陕西,军事类,0,0,2000
129,河南财经政法大学,2024,319.36764705882354,41.544117647058826,46.11764705882353,72.80882352941177,61.85294117647059,68,河南,财经类,0,0,421
1195,西京学院,2024,282.46153846153845,32.0,40.0,64.3076923076923,48.30769230769231,26,陕西,理工类,0,0,2000
921,上海船用柴油机研究所,2024,310.0,35.0,35.0,53.0,53.0,1,上海,理工类,0,0,2000
1223,济宁医学院,2024,304.0,42.0,42.0,126.0,0.0,24,山东,医药类,0,0,527
369,中国科学院长春应用化学研究所,2024,309.0,51.0,51.0,78.5,78.5,20,吉林,理工类,0,0,2000
1499,嘉兴大学,2024,276.4,31.6,42.0,68.6,47.8,5,浙江,综合类,0,0,285
1562,中国人民解放军军事科学院,2023,277.2307692307692,37.38461538461539,37.38461538461539,69.84615384615384,42.84615384615385,13,北京,军事类,0,0,2000
36,安徽理工大学,2022,296.864406779661,56.779661016949156,48.728813559322035,89.35593220338983,79.83050847457628,59,安徽,理工类,0,0,246
1048,中国民用航空飞行学院,2022,300.54545454545456,55.27272727272727,53.72727272727273,67.81818181818181,99.0,11,四川,理工类,0,0,555
60,南京艺术学院,2022,361.0,40.0,40.17857142857143,90.0,90.0,56,江苏,艺术类,0,0,2000
1239,黔南民族师范学院,2022,341.0,48.0,48.0,72.0,72.0,15,贵州,师范类,0,0,733
258,重庆交通大学,2023,282.5892857142857,36.285714285714285,40.107142857142854,62.160714285714285,54.517857142857146,56,重庆,理工类,0,0,242
116,湖南工业大学,2023,300.02,38.4,41.9,68.82,54.6,50,湖南,综合类,0,0,348
20,常州大学,2024,293.91525423728814,38.389830508474574,40.50847457627118,65.77966101694915,55.186440677966104,59,江苏,理工类,0,0,187
662,中国科学院上海光学精密机械研究所,2024,286.5,42.5,42.5,62.0,63.0,8,上海,理工类,0,0,2000
1550,中国航天空气动力技术研究院,2024,260.0,35.0,35.0,53.0,53.0,2,北京,其他,0,0,2000
147,北京大学,2022,330.05172413793105,50.724137931034484,54.758620689655174,138.20689655172413,36.1551724137931,58,北京,综合类,1,1,2
378,哈尔滨工业大学,2023,310.3333333333333,45.0,49.63333333333333,81.76666666666667,72.5,30,黑龙江,理工类,1,1,16
287,东南大学,2023,318.0681818181818,46.36363636363637,51.70454545454545,102.27272727272727,57.72727272727273,44,江苏,综合类,1,1,13
1089,上海工程技术大学,2024,277.14285714285717,34.285714285714285,40.142857142857146,68.0,56.285714285714285,14,上海,理工类,0,0,291
507,广西医科大学,2024,294.77272727272725,38.90909090909091,39.77272727272727,107.95454545454545,106.22727272727273,44,广西,医药类,0,0,205
1419,西藏农牧学院,2024,255.84615384615384,32.61538461538461,32.61538461538461,48.92307692307692,48.92307692307692,13,西藏,农林类,0,0,469
221,广州中医药大学,2024,315.61538461538464,43.46153846153846,43.46153846153846,113.76923076923077,16.846153846153847,13,广东,医药类,0,0,192
1351,天水师范学院,2022,347.7894736842105,48.63157894736842,48.63157894736842,73.10526315789474,73.10526315789474,19,甘肃,师范类,0,0,594
423,天津中医药大学,2022,329.50877192982455,42.228070175438596,42.43859649122807,121.35087719298245,5.4035087719298245,57,天津,医药类,0,0,216
1094,山东非金属材料研究所,2022,273.0,38.0,38.0,57.0,57.0,1,山东,理工类,0,0,2000
247,河北大学,2022,318.5916230366492,43.8586387434555,45.09947643979058,86.63874345549738,48.47120418848168,191,河北,综合类,0,0,159
101,吉首大学,2023,299.1666666666667,36.53703703703704,39.648148148148145,75.42592592592592,40.81481481481482,54,湖南,综合类,0,0,381
1091,滨州医学院,2024,301.5607476635514,41.532710280373834,41.93457943925234,120.38317757009345,10.990654205607477,107,山东,医药类,0,0,325
262,兰州大学,2023,311.375,44.589285714285715,47.0,91.25,64.64285714285714,56,甘肃,综合类,1,1,40
212,西南石油大学,2024,287.0175438596491,37.43859649122807,40.3859649122807,63.578947368421055,55.526315789473685,57,四川,综合类,0,0,162
366,吉林财经大学,2024,319.95,40.975,46.9,73.75,61.9,40,吉林,财经类,0,0,400
307,中国石油大学（华东）,2022,314.84090909090907,38.89772727272727,41.01136363636363,63.31818181818182,57.82954545454545,88,山东,理工类,0,1,72
598,中国科学院昆明植物研究所,2022,317.6666666666667,57.5,47.5,110.5,75.5,6,云南,农林类,0,0,2000
346,中国科学院大连化学物理研究所,2022,308.54545454545456,38.45454545454545,38.45454545454545,57.90909090909091,57.90909090909091,11,辽宁,理工类,0,0,2000
1206,湖州师范学院,2022,313.2564102564103,43.205128205128204,44.282051282051285,100.92307692307692,35.0,39,浙江,综合类,0,0,282
477,新疆农业大学,2023,256.56410256410254,31.128205128205128,34.53846153846154,52.82051282051282,46.46153846153846,39,新疆,农林类,0,0,369
36,安徽理工大学,2023,276.44,37.11,38.87,67.43,47.53,100,安徽,理工类,0,0,246
127,长沙理工大学,2024,285.69620253164555,35.75949367088607,40.721518987341774,64.0,54.075949367088604,79,湖南,理工类,0,0,158
523,中国科学院上海天文台,2024,305.0,50.0,50.0,70.0,70.0,4,上海,理工类,0,0,2000
939,中国航天科工集团第三研究院,2024,315.0,36.23076923076923,36.23076923076923,70.0,70.0,26,北京,理工类,0,0,2000
1424,榆林学院,2022,262.5,35.5,35.5,53.5,53.5,2,陕西,综合类,0,0,483
152,汕头大学,2022,310.9824561403509,42.85964912280702,43.59649122807018,78.78947368421052,51.333333333333336,57,广东,综合类,0,0,213
1097,中国科学院广州生物医药与健康研究院,2022,328.75,50.0,50.0,108.25,63.25,4,广东,医药类,0,0,2000
287,东南大学,2024,320.1818181818182,47.36363636363637,53.29090909090909,97.34545454545454,61.78181818181818,55,江苏,综合类,1,1,13
178,中国人民大学,2022,349.83870967741933,50.83870967741935,56.0,103.2258064516129,69.35483870967742,31,北京,综合类,1,1,19
215,北京物资学院,2022,286.2857142857143,34.714285714285715,52.285714285714285,97.14285714285714,69.71428571428571,7,北京,财经类,0,0,424
320,大连海事大学,2022,304.6829268292683,39.25609756097561,42.609756097560975,65.65853658536585,58.951219512195124,82,辽宁,理工类,0,1,137
1191,山东财经大学,2023,323.69135802469134,41.51851851851852,46.04938271604938,72.24691358024691,61.74074074074074,81,山东,财经类,0,0,235
1199,湖南人文科技学院,2023,251.0,33.0,33.0,50.0,50.0,4,湖南,综合类,0,0,578
71,温州大学,2024,325.3013698630137,44.67123287671233,45.26027397260274,80.36986301369863,65.79452054794521,73,浙江,综合类,0,0,164
300,青岛科技大学,2024,291.2878787878788,38.166666666666664,40.84848484848485,64.93939393939394,55.75757575757576,66,山东,理工类,0,0,207
1197,河北传媒学院,2024,363.0,45.0,45.0,67.66666666666667,67.66666666666667,9,河北,艺术类,0,0,2000
51,中南大学,2024,311.6470588235294,45.88235294117647,53.088235294117645,103.08823529411765,88.67647058823529,34,湖南,综合类,1,1,26
114,湖北中医药大学,2022,324.5128205128205,42.282051282051285,42.282051282051285,121.28205128205128,5.589743589743589,39,湖北,医药类,0,0,437
410,北京科技大学,2024,295.10843373493975,37.433734939759034,39.01807228915663,60.975903614457835,55.43975903614458,166,北京,理工类,0,1,36
260,四川外国语大学,2023,358.94642857142856,51.160714285714285,52.857142857142854,81.94642857142857,75.82142857142857,56,重庆,语言类,0,0,401
334,辽宁石油化工大学,2023,280.6478873239437,38.056338028169016,39.352112676056336,59.774647887323944,57.183098591549296,71,辽宁,理工类,0,0,328
179,江西财经大学,2023,318.87012987012986,38.01298701298701,45.61038961038961,72.3896103896104,57.1948051948052,77,江西,财经类,0,0,157
116,湖南工业大学,2024,305.1111111111111,38.574074074074076,41.888888888888886,74.51851851851852,59.111111111111114,54,湖南,综合类,0,0,348
1066,西安现代控制技术研究所,2024,300.0,42.0,42.0,70.0,70.0,1,陕西,理工类,0,0,2000
1525,中国科学院上海免疫与感染研究所,2024,317.0,45.666666666666664,45.666666666666664,95.33333333333333,45.333333333333336,6,上海,其他,0,0,2000
465,山东艺术学院,2024,362.0,40.0,40.0,90.0,90.0,25,山东,艺术类,0,0,2000
89,河北工业大学,2022,299.7358490566038,48.509433962264154,45.490566037735846,75.24528301886792,81.33962264150944,53,天津,理工类,0,1,135
564,四川音乐学院,2022,360.3103448275862,40.758620689655174,40.758620689655174,61.172413793103445,61.172413793103445,29,四川,艺术类,0,0,2000
311,山西财经大学,2023,300.10526315789474,31.842105263157894,46.73684210526316,77.73684210526316,47.94736842105263,19,山西,财经类,0,0,371
117,国际关系学院,2023,349.85714285714283,47.476190476190474,47.476190476190474,71.42857142857143,71.42857142857143,21,北京,政法类,0,0,272
1194,北京城市学院,2023,333.35714285714283,34.57142857142857,40.857142857142854,68.64285714285714,47.714285714285715,14,北京,综合类,0,0,2000
448,南通大学,2023,307.08496732026146,40.810457516339866,41.549019607843135,99.68627450980392,23.915032679738562,153,江苏,综合类,0,0,202
502,广州体育学院,2023,314.27272727272725,40.36363636363637,40.36363636363637,113.72727272727273,7.363636363636363,11,广东,体育类,0,0,654
581,云南师范大学,2023,312.4787878787879,41.06060606060606,42.012121212121215,76.43636363636364,49.096969696969694,165,云南,师范类,0,0,255
579,西南林业大学,2023,278.32941176470587,34.10588235294118,34.98823529411764,53.188235294117646,51.423529411764704,85,云南,农林类,0,0,407
316,内蒙古工业大学,2024,273.0625,34.625,36.34375,55.375,51.9375,64,内蒙古,理工类,0,0,354
395,黑龙江省中医药科学院,2024,304.8181818181818,42.0,42.0,126.0,0.0,11,黑龙江,医药类,0,0,2000
926,广东海洋大学,2024,274.4117647058824,36.294117647058826,37.55882352941177,57.44117647058823,54.911764705882355,34,广东,综合类,0,0,383
426,天津城建大学,2023,289.35526315789474,1.1842105263157894,1.1842105263157894,1.7894736842105263,1.7894736842105263,76,天津,综合类,0,0,428
494,河南农业大学,2024,282.50877192982455,35.21052631578947,38.31578947368421,60.56140350877193,52.19298245614035,57,河南,农林类,0,0,186
1046,成都信息工程大学,2024,286.36538461538464,38.19230769230769,39.94230769230769,61.13461538461539,57.63461538461539,52,四川,理工类,0,0,338
200,湘潭大学,2022,306.14285714285717,40.317460317460316,43.95238095238095,70.03174603174604,58.38095238095238,63,湖南,综合类,0,0,126
145,长春理工大学,2023,296.8888888888889,39.05555555555556,40.19444444444444,60.888888888888886,58.611111111111114,36,吉林,理工类,0,0,167
253,重庆医科大学,2023,312.47115384615387,43.29807692307692,43.29807692307692,129.73076923076923,10.307692307692308,104,重庆,医药类,0,0,105
553,成都体育学院,2023,318.6,39.7,41.75,108.05,15.15,20,四川,体育类,0,0,721
1214,南阳师范学院,2023,313.6875,43.8125,45.09375,70.625,63.75,32,河南,师范类,0,0,507
1546,中国人民解放军国防大学,2023,362.0,40.0,40.0,60.0,60.0,7,北京,军事类,0,0,2000
957,中国音乐学院,2022,361.0,40.0,40.0,60.0,60.0,2,北京,艺术类,0,0,2000
308,山西师范大学,2024,330.9850746268657,44.19402985074627,46.19402985074627,81.07462686567165,58.492537313432834,67,山西,师范类,0,0,322
151,西北大学,2022,330.97478991596637,44.99159663865546,45.54621848739496,76.5126050420168,60.134453781512605,119,陕西,综合类,0,1,79
1364,江苏海洋大学,2022,309.6111111111111,56.833333333333336,50.27777777777778,93.16666666666667,93.33333333333333,18,江苏,理工类,0,0,433
942,天津商业大学,2022,327.5,45.525,46.775,70.9,68.4,40,天津,财经类,0,0,502
299,山东建筑大学,2022,287.21153846153845,38.19230769230769,40.05769230769231,61.07692307692308,57.34615384615385,52,山东,理工类,0,0,307
150,西安科技大学,2024,277.3818181818182,35.45454545454545,39.45454545454545,61.63636363636363,53.63636363636363,55,陕西,理工类,0,0,218
362,延边大学,2023,299.68674698795184,38.704819277108435,39.433734939759034,79.40963855421687,38.44578313253012,166,吉林,综合类,0,1,211
106,武汉科技大学,2023,284.57142857142856,36.40659340659341,41.07692307692308,76.17582417582418,41.120879120879124,91,湖北,综合类,0,0,153
133,中南民族大学,2023,313.77906976744185,41.74418604651163,43.325581395348834,71.19767441860465,57.604651162790695,86,湖北,综合类,0,0,277
588,中国科学院南海海洋研究所,2024,298.25,49.375,49.375,64.5,64.5,8,广东,理工类,0,0,2000
1460,内蒙古艺术学院,2024,353.8421052631579,37.0,37.0,56.0,56.0,19,内蒙古,艺术类,0,0,2000
1424,榆林学院,2024,288.44444444444446,38.72222222222222,40.888888888888886,69.66666666666667,51.666666666666664,18,陕西,综合类,0,0,483
335,沈阳化工大学,2022,289.52941176470586,39.509803921568626,41.411764705882355,63.1764705882353,59.372549019607845,51,辽宁,理工类,0,0,304
408,上海中医药大学,2022,316.1666666666667,44.5,44.5,112.91666666666667,17.666666666666668,12,上海,医药类,0,0,114
1353,海南医科大学,2024,294.2,50.0,41.6,137.0,6.5,10,海南,医药类,0,0,418
841,杭州医学院,2024,298.8333333333333,41.166666666666664,41.166666666666664,114.33333333333333,9.333333333333334,6,浙江,医药类,0,0,504
125,华北水利水电大学,2022,279.75,29.5,41.375,68.0,44.25,8,河南,理工类,0,0,318
136,南京中医药大学,2022,317.7426273458445,41.96246648793566,41.96246648793566,122.43699731903486,3.4986595174262733,373,江苏,医药类,0,0,172
19,北京交通大学,2022,312.30555555555554,38.99074074074074,42.0462962962963,65.04629629629629,58.93518518518518,108,北京,理工类,0,1,44
1479,肇庆学院,2022,339.6666666666667,47.0,47.0,70.83333333333333,70.83333333333333,6,广东,师范类,0,0,550
109,河南大学,2024,320.72670807453414,41.975155279503106,44.149068322981364,91.93788819875776,59.27950310559006,161,河南,综合类,0,0,122
366,吉林财经大学,2023,320.219512195122,40.73170731707317,46.5609756097561,72.92682926829268,61.26829268292683,41,吉林,财经类,0,0,400
61,集美大学,2023,306.2244897959184,41.55102040816327,42.59183673469388,66.9795918367347,60.12244897959184,49,福建,综合类,0,0,219
1346,佛山大学,2024,278.38461538461536,37.95384615384615,37.95384615384615,57.43076923076923,57.43076923076923,65,广东,理工类,0,0,284
158,中国人民解放军国防科技大学,2023,326.8181818181818,51.81818181818182,50.0,76.81818181818181,76.81818181818181,11,湖南,军事类,1,1,2000
1117,山东体育学院,2022,303.375,37.0,37.0,111.0,13.875,8,山东,体育类,0,0,697
143,宁波大学,2022,327.20512820512823,42.1965811965812,44.111111111111114,86.5042735042735,44.136752136752136,117,浙江,综合类,0,0,93
424,天津财经大学,2024,331.6595744680851,42.87234042553192,47.659574468085104,74.31914893617021,64.74468085106383,47,天津,财经类,0,0,267
342,沈阳药科大学,2022,301.02127659574467,41.787234042553195,41.787234042553195,106.65957446808511,35.297872340425535,47,辽宁,医药类,0,0,274
155,暨南大学,2023,323.10472972972974,40.2804054054054,41.645270270270274,88.67229729729729,35.013513513513516,296,广东,综合类,0,1,58
510,广西师范大学,2023,312.1089108910891,40.93069306930693,42.495049504950494,78.76237623762377,47.56435643564357,101,广西,师范类,0,0,196
1024,浙江海洋大学,2024,274.7037037037037,36.77777777777778,38.22222222222222,60.851851851851855,53.2962962962963,27,浙江,农林类,0,0,286
707,中国科学院南京天文仪器研制中心,2023,310.0,50.0,50.0,80.0,80.0,1,江苏,理工类,0,0,2000
17,中国农业科学院,2023,262.6523605150215,34.9656652360515,35.18884120171674,53.283261802575105,52.836909871244636,233,北京,农林类,0,0,2000
1063,西安热工研究院有限公司,2023,310.0,45.0,45.0,65.0,70.0,1,陕西,理工类,0,0,2000
905,中共上海市委党校,2024,318.0,42.22222222222222,47.0,73.33333333333333,63.77777777777778,9,上海,政法类,0,0,2000
241,广东医科大学,2024,308.0,43.723076923076924,44.49230769230769,122.75384615384615,8.584615384615384,65,广东,医药类,0,0,403
378,哈尔滨工业大学,2024,321.2173913043478,50.43478260869565,52.30434782608695,76.56521739130434,75.65217391304348,23,黑龙江,理工类,1,1,16
336,大连工业大学,2022,310.67857142857144,58.785714285714285,43.464285714285715,79.28571428571429,104.82142857142857,28,辽宁,理工类,0,0,270
364,长春中医药大学,2024,311.05555555555554,42.27777777777778,42.27777777777778,122.94444444444444,23.194444444444443,72,吉林,医药类,0,0,427
462,青岛理工大学,2022,287.5,37.9375,40.9375,62.979166666666664,56.979166666666664,48,山东,理工类,0,0,268
1041,河北科技师范学院,2024,286.64444444444445,38.71111111111111,38.71111111111111,66.31111111111112,54.044444444444444,45,河北,师范类,0,0,519
223,西华大学,2024,293.39344262295083,37.85245901639344,41.52459016393443,65.26229508196721,57.91803278688525,61,四川,综合类,0,0,394
46,西北政法大学,2023,340.53968253968253,44.06349206349206,46.38095238095238,71.0952380952381,66.46031746031746,63,陕西,政法类,0,0,316
86,武汉工程大学,2024,287.416,38.6,40.016,62.712,56.856,125,湖北,理工类,0,0,201
430,河北科技大学,2024,286.21666666666664,36.983333333333334,40.5,66.28333333333333,52.5,60,河北,理工类,0,0,292
972,北京化工研究院,2024,285.0,37.0,37.0,56.0,56.0,2,北京,理工类,0,0,2000
1521,中国科学院文献情报中心,2024,347.0,49.0,49.0,74.0,74.0,2,北京,其他,0,0,2000
385,哈尔滨理工大学,2024,284.0,34.233333333333334,41.56666666666667,66.43333333333334,51.766666666666666,30,黑龙江,理工类,0,0,296
794,湖北师范大学,2023,316.61538461538464,42.76923076923077,44.46153846153846,75.53846153846153,56.46153846153846,26,湖北,师范类,0,0,432
603,冶金自动化研究设计院,2024,273.0,37.0,37.0,56.0,56.0,2,北京,理工类,0,0,2000
389,黑龙江中医药大学,2023,304.04477611940297,39.08955223880597,39.08955223880597,116.26865671641791,1.0149253731343284,67,黑龙江,医药类,0,0,391
582,云南财经大学,2022,301.89473684210526,36.1578947368421,45.05263157894737,72.36842105263158,54.578947368421055,19,云南,财经类,0,0,526
204,首都医科大学,2022,319.9583333333333,47.791666666666664,47.791666666666664,141.20833333333334,17.916666666666668,24,北京,医药类,0,0,42
156,广东工业大学,2024,289.9240506329114,37.34177215189873,40.12658227848101,62.151898734177216,56.58227848101266,79,广东,理工类,0,0,124
222,电子科技大学,2022,311.7647058823529,46.23529411764706,52.11764705882353,101.17647058823529,46.35294117647059,17,四川,理工类,1,1,32
410,北京科技大学,2022,299.0650406504065,38.390243902439025,40.26829268292683,62.00813008130081,57.13008130081301,123,北京,理工类,0,1,36
1346,佛山大学,2022,285.625,39.65625,39.65625,59.71875,59.71875,32,广东,理工类,0,0,284
108,中国地质大学（武汉）,2023,301.7190082644628,38.99173553719008,40.06611570247934,64.44628099173553,56.33057851239669,121,湖北,理工类,0,1,73
321,大连海洋大学,2023,279.44736842105266,38.18421052631579,38.18421052631579,57.55263157894737,57.55263157894737,38,辽宁,农林类,0,0,384
224,西华师范大学,2024,321.76190476190476,44.20634920634921,45.714285714285715,81.92063492063492,54.476190476190474,63,四川,师范类,0,0,329
1211,上海第二工业大学,2024,308.8888888888889,42.0,42.0,63.44444444444444,63.44444444444444,9,上海,理工类,0,0,426
982,长春师范大学,2024,335.1111111111111,45.0,46.74074074074074,80.05555555555556,59.074074074074076,54,吉林,师范类,0,0,405
324,辽宁工业大学,2024,277.0,36.75609756097561,38.853658536585364,59.80487804878049,55.609756097560975,41,辽宁,理工类,0,0,374
776,北京生物制品研究所,2024,288.0,41.0,41.0,62.0,62.0,2,北京,理工类,0,0,2000
178,中国人民大学,2023,337.70588235294116,48.61764705882353,54.6764705882353,102.41176470588235,64.61764705882354,34,北京,综合类,1,1,19
258,重庆交通大学,2022,283.6595744680851,36.53191489361702,40.42553191489362,62.680851063829785,54.8936170212766,47,重庆,理工类,0,0,242
1488,莆田学院,2022,296.5,42.5,42.5,63.75,63.75,4,福建,综合类,0,0,532
1207,江苏理工学院,2022,299.0,42.333333333333336,42.333333333333336,63.666666666666664,63.666666666666664,3,江苏,理工类,0,0,410
1193,黑龙江东方学院,2024,305.5,42.0,42.0,63.5,63.5,2,黑龙江,综合类,0,0,2000
950,中国石油大学（北京）,2023,280.4404761904762,34.642857142857146,40.416666666666664,63.583333333333336,52.035714285714285,84,北京,理工类,0,1,53
1219,广西财经学院,2023,291.6666666666667,30.0,60.0,85.33333333333333,45.333333333333336,3,广西,财经类,0,0,784
383,黑龙江八一农垦大学,2023,263.7142857142857,34.285714285714285,36.107142857142854,55.464285714285715,51.82142857142857,28,黑龙江,农林类,0,0,361
470,浙江工商大学,2023,327.0394736842105,42.671052631578945,46.25,72.3157894736842,63.14473684210526,76,浙江,财经类,0,0,168
